"user","item","x","observed","liked"
43,9,0.953016305056382,1,1
44,9,-0.410631815753392,1,0
45,9,0.100808276763203,1,0
46,9,0.920755693184037,1,1
47,9,1.45959521489172,1,1
48,9,-0.396842534166212,1,0
49,9,-0.483083828777405,1,0
50,9,-0.316219132316045,1,0
51,9,1.21000394782544,0,1
52,9,-0.75298064796168,1,0
53,9,-0.649267243627047,1,0
54,9,-0.25424445327965,0,0
55,9,-1.29636955777937,1,1
56,9,-0.424657090715449,1,0
57,9,-0.399155728619728,1,0
58,9,0.0598749090244955,1,0
59,9,0.680677864359805,1,1
60,9,1.56942176085768,1,1
61,9,0.811309021886984,1,0
62,9,-1.27126792541147,1,0
63,9,1.50467588437595,1,1
64,9,0.806987101038061,1,1
65,9,0.0645769808025886,1,0
66,9,1.34405371053338,1,1
67,9,0.541897771884441,1,1
68,9,-0.154065040866368,1,0
69,9,-0.582331651747986,1,0
70,9,0.886588633178034,1,1
71,9,-2.21115696793904,1,0
72,9,-0.154888281093838,0,0
73,9,-1.12711344946393,1,0
74,9,-2.0201170359968,1,0
75,9,0.222627003401442,1,1
76,9,-0.127903122118574,1,0
77,9,-2.02404513877355,1,0
78,9,-0.279678879183236,1,0
79,9,0.420630659980623,1,1
80,9,0.642884936877863,0,0
81,9,0.294381382694261,1,0
82,9,0.719141732450454,0,0
83,9,0.192504699318315,0,1
84,9,0.36743963595642,1,0
85,9,-0.11339892170305,1,0
86,9,-1.03659361554291,1,0
87,9,0.252591163499661,1,1
88,9,0.92254542259099,1,0
89,9,2.27493594555922,1,1
90,9,-0.4414386682088,1,0
91,9,0.0117520326654933,1,1
92,9,-2.12699307927022,1,0
93,9,-0.792114565900454,1,0
94,9,1.28881808340777,1,1
95,9,-0.254336528393991,1,1
96,9,0.568885735628597,1,0
97,9,0.667450330177768,1,0
98,9,-0.949624291823464,1,0
99,9,0.0155086723690204,1,1
100,9,0.232532403876864,1,0
1,10,-0.31168916045945,1,0
2,10,0.205749057657957,1,1
3,10,-0.653986924827893,1,0
4,10,-1.15325770732252,1,0
5,10,0.527490918982484,1,0
6,10,1.39391910941029,1,1
7,10,0.18163055610461,1,0
8,10,-0.0693015234885069,1,0
9,10,-0.294465386532543,1,0
10,10,1.41403033530268,1,1
11,10,1.09999772979784,1,1
12,10,1.40441124180377,1,1
13,10,0.623132278005593,1,0
14,10,0.273942896727816,1,1
15,10,0.49964579288254,1,0
16,10,0.263341483514055,1,0
17,10,-1.2001182774584,1,0
18,10,2.15178194201986,1,1
19,10,-1.145469601333,1,0
20,10,0.952305694430701,1,1
21,10,-1.23592403203755,1,0
22,10,-0.893846356054158,0,1
23,10,-0.7089109834713,0,0
24,10,-1.19765706762331,1,0
25,10,-0.0700903423260169,1,0
26,10,-0.849229429807808,1,1
27,10,0.156863358630424,1,0
28,10,2.01741510883182,1,1
29,10,0.737592620068243,1,0
30,10,-1.69158922396172,1,1
31,10,0.477716591999452,1,0
32,10,0.0746825133798951,0,0
33,10,1.9424313403825,1,1
34,10,0.505147383068437,1,1
35,10,-0.258461577152228,1,0
36,10,-1.2624715436231,1,0
37,10,0.0467896381203125,0,0
38,10,1.18997076537587,1,1
39,10,-0.894031164622487,1,0
40,10,-0.765291306202586,1,0
41,10,0.984525032892098,1,1
42,10,0.916771844367021,0,1
43,10,-0.289544655064722,1,0
44,10,-0.487510708419201,1,0
45,10,-0.271832628907198,1,0
46,10,1.10621753975541,1,1
47,10,0.0586232491474948,1,0
48,10,0.258656214428526,1,0
49,10,1.63140558307217,0,1
50,10,0.86936859651906,1,1
51,10,1.21704441715836,1,1
52,10,1.72039730214527,1,1
53,10,-0.312777426306694,1,0
54,10,-0.102184702965795,1,1
55,10,0.167204471682409,1,0
56,10,0.456607433185569,1,0
57,10,-0.501574752421928,1,0
58,10,0.226939974073165,1,1
59,10,-0.708633122053544,1,0
60,10,0.353487396178715,1,0
61,10,-0.947197536472359,1,0
62,10,-0.232353004120933,1,1
63,10,1.39155568016188,1,1
64,10,-0.344223280207649,1,0
65,10,-0.697421985158733,1,0
66,10,0.585413441310793,1,1
67,10,-2.99510299027943,1,0
68,10,0.101985742736796,1,0
69,10,0.206759200930004,0,0
70,10,2.34442622834836,1,1
71,10,-0.560879083583482,0,0
72,10,-0.802221373593961,1,0
73,10,2.28543282824586,1,1
74,10,0.36724335283949,0,1
75,10,-0.00586595719077163,1,0
76,10,0.512077211428476,1,0
77,10,-0.447384224532706,1,0
78,10,-1.21103244229254,1,1
79,10,0.770953820805158,1,0
80,10,0.0890088693866029,1,0
81,10,-0.0989175936758863,1,0
82,10,-1.31572476019648,1,1
83,10,-0.79561659269378,0,0
84,10,0.482380757411327,1,0
85,10,-0.951630212108528,1,0
86,10,0.499536594645037,1,1
87,10,1.24215347091829,1,0
88,10,0.947279828507612,1,0
89,10,-1.32874880239981,0,0
90,10,0.126956787669901,1,1
91,10,0.00991538247555104,1,0
92,10,0.90496191831364,1,1
93,10,0.383216487630252,1,0
94,10,-1.30843004221806,1,1
95,10,-0.338359381732316,1,0
96,10,1.12718846777638,1,0
97,10,0.934729923663099,1,0
98,10,1.83059590944005,1,1
99,10,-0.980732659819636,1,0
100,10,-0.67074502026203,1,0
1,11,-0.374328923033932,1,1
2,11,0.995353828138999,1,1
3,11,0.102143508821335,1,0
4,11,1.48294372773341,0,1
5,11,0.560048682854967,1,1
6,11,0.142450958926083,1,0
7,11,1.82967173315288,1,1
8,11,0.51839780051344,1,0
9,11,0.691874261922361,1,1
10,11,0.0280100358299621,1,0
11,11,-0.165045150669891,0,0
12,11,-0.721035051201547,1,0
13,11,-1.28183022270816,1,1
14,11,-0.222848820825283,0,0
15,11,0.0273187797098661,1,0
16,11,1.82762783344905,1,1
17,11,1.17841191437309,1,1
18,11,-0.356311144925066,1,0
19,11,0.933794629899443,1,0
20,11,-1.08533921211607,1,0
21,11,0.11980643627905,1,1
22,11,0.471760499747085,1,0
23,11,-1.6973883619641,1,0
24,11,1.19270578079419,1,1
25,11,-0.687800122532551,1,1
26,11,-1.81045647167141,1,0
27,11,-1.24269855088918,1,0
28,11,-1.97075520655516,1,0
29,11,-0.412036665404596,1,1
30,11,0.825804061208806,1,0
31,11,-0.561558774366251,1,0
32,11,-1.22681728384888,1,0
33,11,-0.333583964748526,1,1
34,11,0.00617451505577059,0,0
35,11,0.246559481195228,1,0
36,11,0.447567913449668,1,1
37,11,-0.245017937545673,1,1
38,11,-0.0764333945495275,1,0
39,11,1.12304950909888,1,0
40,11,1.58075036031528,1,1
41,11,-0.827861327186223,1,1
42,11,0.491211652130323,1,0
43,11,0.0185769770195301,1,0
44,11,1.32094818545485,1,1
45,11,0.930230736309287,1,1
46,11,1.07621614442482,1,1
47,11,-0.300270613432989,1,0
48,11,1.04474062505454,1,0
49,11,0.709141110405417,1,1
50,11,-1.26940746350714,0,0
51,11,-0.932085734438952,1,0
52,11,1.37360719529989,1,1
53,11,-0.461052845117779,1,1
54,11,1.31569612187067,0,1
55,11,0.658934712426914,1,0
56,11,-1.07099085724512,1,0
57,11,-0.538986428161364,1,1
58,11,-1.29738814633453,1,0
59,11,0.190233485411363,1,0
60,11,-3.53958596119488,1,0
61,11,1.21139760121623,1,1
62,11,0.29088382011186,0,0
63,11,0.814770877380743,1,0
64,11,-0.222340612523746,1,0
65,11,1.4348308432557,1,1
66,11,0.189609124622576,0,0
67,11,-0.981587440172648,1,0
68,11,-0.0783011742939207,1,0
69,11,0.900741759575452,0,1
70,11,-1.44610478565579,1,0
71,11,-0.071477095321626,1,0
72,11,-0.796143609129133,1,0
73,11,-1.54543948313615,1,1
74,11,2.09620023554288,1,1
75,11,0.167346098880432,0,0
76,11,0.514098655546297,1,0
77,11,0.125394721328991,1,1
78,11,-1.58124779060728,1,0
79,11,0.0730407602207416,1,0
80,11,1.34769693635681,1,1
81,11,1.37539955945697,1,1
82,11,-0.517081329493958,1,0
83,11,1.51582710882422,1,1
84,11,1.49912572886303,1,1
85,11,0.814576969918441,1,1
86,11,1.66564854073976,1,1
87,11,1.01496869830099,1,1
88,11,0.527156146138147,1,0
89,11,-1.94493600434466,0,1
90,11,0.688310257495692,1,0
91,11,0.0763314178965426,1,0
92,11,-0.837499619356526,1,0
93,11,-0.150187061400433,1,1
94,11,-0.996213532625467,1,0
95,11,1.21660013338776,1,1
96,11,-0.171835289489714,1,0
97,11,-1.33395998056899,1,1
98,11,0.141560719859246,1,0
99,11,-1.29141105604798,1,0
100,11,-1.33248719429825,0,0
1,12,-1.8054835556734,1,0
2,12,-0.678040681614833,1,0
3,12,-0.473358051207888,1,0
4,12,1.0274170786444,1,1
5,12,-0.597387568754006,1,0
6,12,1.15984937728077,1,1
7,12,-1.33322688049967,1,0
8,12,-0.925755661705498,1,1
9,12,-1.07449512530901,0,0
10,12,-1.45111649529909,1,0
11,12,-0.588732163860088,1,0
12,12,-0.115384286877128,1,1
13,12,-0.720370868825172,1,0
14,12,0.0033002573416574,1,0
15,12,0.987361340420297,1,1
16,12,0.953509388776604,1,1
17,12,-1.70870131233114,1,0
18,12,0.293398785092327,1,0
19,12,-1.14900188882747,1,0
20,12,-0.175293900190847,1,1
21,12,0.035154801957687,1,0
22,12,-0.666786427974122,1,0
23,12,-0.815686817070391,1,0
24,12,0.121877368482829,1,1
25,12,0.0653540551699574,1,0
26,12,-1.72635251638306,0,0
27,12,-0.935586630459664,1,0
28,12,1.29865429816607,1,1
29,12,-0.589983651787971,1,0
30,12,0.555292978526416,1,0
31,12,-0.194943476102316,1,0
32,12,-0.688125437397462,1,1
33,12,0.0826986445058158,1,0
34,12,0.16814683195678,1,0
35,12,0.805546728822644,1,1
36,12,-0.212200869049578,1,1
37,12,-0.852429401883359,1,0
38,12,-1.29667481478582,1,0
39,12,-2.54466094581774,1,0
40,12,0.536258011619238,1,1
41,12,0.0234656656005183,1,0
42,12,1.04693098410088,1,1
43,12,-0.5064048609439,1,0
44,12,0.647961974876367,1,1
45,12,0.485718791304701,1,0
46,12,-1.20700151242928,1,0
47,12,-0.00297020085601345,1,0
48,12,1.5868597609769,1,1
49,12,-0.993224256190006,1,0
50,12,0.0600225555202971,1,0
51,12,0.657414520091774,1,0
52,12,-0.233107955329485,1,1
53,12,0.745678675692384,1,0
54,12,0.54107790476895,1,0
55,12,-0.835159081809374,0,0
56,12,0.134811864446898,1,1
57,12,-0.284421053650322,1,0
58,12,0.46668491467003,1,0
59,12,-1.10642259258373,1,0
60,12,-0.10782194203835,1,1
61,12,0.0502377393554855,1,0
62,12,0.310879061609049,1,0
63,12,0.178887489683565,1,0
64,12,-1.05978105778253,1,1
65,12,-0.973634523452443,0,0
66,12,-0.56133651080322,1,0
67,12,-1.28289865966547,0,0
68,12,1.98663776582478,1,1
69,12,0.0711847303990313,1,0
70,12,-0.402094025828771,1,0
71,12,-0.195765757604126,1,0
72,12,-0.393221778342938,1,1
73,12,-0.0901356091009884,1,0
74,12,-0.193311894185212,1,0
75,12,-0.632296235408075,1,0
76,12,-0.371683985604695,1,1
77,12,-0.732591874440364,1,0
78,12,-0.813287876683176,1,0
79,12,0.587752193839511,1,0
80,12,-0.532123435283901,1,1
81,12,1.47014135588169,1,1
82,12,0.126046063804915,1,0
83,12,0.877615253170725,1,1
84,12,-0.477464544690555,1,1
85,12,-2.24293116600069,0,0
86,12,0.0156187673475151,1,0
87,12,1.13216757964278,1,1
88,12,-0.0754051615052807,1,1
89,12,-0.443714905019145,1,0
90,12,0.260078388442021,1,0
91,12,0.0133417778467314,1,0
92,12,-0.963884516039117,0,1
93,12,1.65730762371294,1,1
94,12,-0.225065920497365,1,0
95,12,-1.51857493528141,1,0
96,12,-1.33558354270051,0,1
97,12,0.529528815523295,1,0
98,12,1.3932611409182,1,1
99,12,1.12662780770316,1,1
100,12,-0.0113593445829337,1,1
1,13,0.940336801971125,1,0
2,13,0.787855190484349,1,0
3,13,0.086941938083387,0,1
4,13,0.0328009706043174,1,0
5,13,1.55285735482629,1,1
6,13,-2.40487804171393,1,0
7,13,0.167329284881351,1,1
8,13,-0.403126681401769,1,0
9,13,-1.74584369594497,1,0
10,13,-0.693843121435514,1,0
11,13,-0.139666180672888,1,1
12,13,-0.458237969382293,1,0
13,13,0.983996778132203,1,1
14,13,0.687225473437696,1,0
15,13,-1.11060437331526,1,1
16,13,0.541586767943068,0,0
17,13,0.780177978442764,0,1
18,13,-1.19218892637239,1,0
19,13,-0.247267138108873,1,1
20,13,1.65407193138734,1,1
21,13,0.50303989515941,1,0
22,13,0.910053367012874,1,0
23,13,1.75621965936631,1,1
24,13,0.127037057543004,1,0
25,13,0.265966968936156,1,0
26,13,1.08003827895066,1,1
27,13,0.00936885081226534,1,1
28,13,0.384220243825296,1,0
29,13,-0.532972848261885,0,0
30,13,-0.822547689463243,1,0
31,13,-0.046654962586115,1,1
32,13,-0.562809635705197,1,0
33,13,0.786890999066481,1,0
34,13,-0.647566743813496,1,0
35,13,-0.780032486098414,1,1
36,13,-0.901525194198359,1,0
37,13,1.128544364619,1,0
38,13,-0.38382680029112,1,0
39,13,-0.593280585043915,1,1
40,13,-0.125025897084015,1,0
41,13,-0.482692273091015,1,0
42,13,1.67104539999695,1,1
43,13,0.685997297370749,1,1
44,13,-0.727653610732973,1,0
45,13,0.302091046239594,0,0
46,13,0.257656207099338,0,0
47,13,1.12497562439205,0,1
48,13,-0.310106452790176,1,0
49,13,0.824591886022512,1,0
50,13,1.17489290477857,1,1
51,13,1.97628793924985,1,1
52,13,-0.0361017966856595,1,0
53,13,0.0711682667395394,1,0
54,13,1.23354622243588,0,1
55,13,0.285783361145784,1,1
56,13,0.215801603761212,1,0
57,13,1.37532043319316,1,1
58,13,0.886581086697166,1,0
59,13,0.0175147907584673,0,1
60,13,-1.63385924072581,1,0
61,13,-0.100371462076069,1,0
62,13,1.129640049496,1,0
63,13,-0.511183590208103,1,1
64,13,-2.30805491934118,1,0
65,13,0.274707476597814,1,0
66,13,-0.622174860841636,1,0
67,13,-0.111508825976222,1,1
68,13,-0.114104627694276,0,0
69,13,-1.18533025202735,1,0
70,13,-0.175584394647378,1,0
71,13,-0.521263765961333,1,1
72,13,-0.221095148584033,1,0
73,13,-0.552877870816104,1,0
74,13,-0.438510047495829,1,0
75,13,-0.567620519784156,1,1
76,13,1.81772287362487,1,1
77,13,0.597776627126555,1,0
78,13,0.303722907810786,1,0
79,13,1.71795977635021,1,1
80,13,-0.892666422511259,0,0
81,13,0.573534752706902,1,0
82,13,-1.01235635498952,1,0
83,13,-0.482025397621928,1,1
84,13,0.511405751148038,1,0
85,13,-0.559887034549306,1,0
86,13,-0.482643607073649,1,0
87,13,1.47292606102964,1,1
88,13,1.59422246064106,1,1
89,13,-0.730869789022716,1,0
90,13,-0.0382892238599665,1,0
91,13,0.99176235732828,1,1
92,13,-1.86628306073355,1,0
93,13,-0.437333147103703,1,0
94,13,0.936080482562332,1,0
95,13,0.383184177276283,1,1
96,13,-0.301734678682412,1,0
97,13,-1.00425338006401,1,0
98,13,0.809796443106891,1,1
99,13,1.45965683471903,1,1
100,13,-2.19122580131585,1,0
1,14,-0.405339182535091,1,0
2,14,1.94067151189577,1,1
3,14,0.484965261176799,1,0
4,14,-0.202097263385456,0,0
5,14,-1.16962858408659,0,0
6,14,-0.36984609500006,1,1
7,14,0.7597938360206,1,0
8,14,0.197789090006425,1,0
9,14,-0.454736260732719,1,0
10,14,-0.920596783051049,1,1
11,14,-0.107707243347335,1,0
12,14,-1.20366246848664,1,0
13,14,2.67487085888599,1,1
14,14,1.57246508678391,1,1
15,14,0.67841919507748,1,1
16,14,0.116412602428405,1,0
17,14,-0.46631312529537,1,0
18,14,1.84623329220598,1,1
19,14,-1.29139503119317,1,0
20,14,0.960735559683086,1,1
21,14,0.23254089109578,1,0
22,14,0.862549935300524,1,1
23,14,1.41142798959315,1,1
24,14,-0.0130148481904327,1,0
25,14,0.202264013941686,1,0
26,14,-2.78601472975644,1,1
27,14,-0.158000365979318,1,0
28,14,0.831637995092736,1,1
29,14,2.18853151354752,1,1
30,14,-1.1460935637241,1,1
31,14,0.231250102668602,1,0
32,14,0.0226483574116589,1,0
33,14,1.37912958917576,1,1
34,14,-0.246252755014694,1,1
35,14,-0.0051253453797577,1,0
36,14,-0.963002826853333,1,0
37,14,-0.0193734778662111,1,0
38,14,-1.15866793862079,0,1
39,14,-0.157074398210195,0,0
40,14,-0.600721005209396,1,0
41,14,-0.16400175056385,1,0
42,14,-0.683797271041848,1,1
43,14,1.6629786051937,1,1
44,14,-0.571670013504858,1,0
45,14,-0.0354586911279018,1,0
46,14,-0.397062310428713,1,1
47,14,0.714734727528985,1,0
48,14,1.26745459510342,1,1
49,14,-0.356786331598333,1,0
50,14,-1.02532295695037,1,1
51,14,0.409716574406179,1,0
52,14,0.52975434323019,1,0
53,14,-0.36312746219077,1,0
54,14,0.681749393530225,1,1
55,14,0.203410754666837,1,0
56,14,-1.28455303401037,1,0
57,14,0.610596484512071,1,0
58,14,-1.19628844499551,1,1
59,14,1.32260721680306,1,1
60,14,0.374295569153928,0,0
61,14,1.63734154231024,1,1
62,14,-0.0955938188855854,0,1
63,14,-1.56003209827739,1,0
64,14,-1.3906441436859,1,0
65,14,1.28583085297552,1,1
66,14,-0.607072348513071,1,1
67,14,-0.979931898565523,1,0
68,14,0.302427901281579,1,0
69,14,-0.256897007236222,1,0
70,14,-1.0681926536196,1,1
71,14,-2.53138815852049,1,0
72,14,-0.450927228239281,1,0
73,14,0.354411230562417,1,0
74,14,-0.34897839180517,1,1
75,14,-0.146078923768904,1,0
76,14,-0.452584202475727,1,0
77,14,0.234904199124085,0,0
78,14,0.701257771476921,1,1
79,14,1.3265983154971,1,1
80,14,-1.57313115107482,1,0
81,14,0.218282970836713,1,0
82,14,-0.2533353660474,1,1
83,14,1.05290401267231,1,1
84,14,2.22304446114516,1,1
85,14,-0.00785426278295549,1,0
86,14,0.428501681366459,1,1
87,14,1.05633848190142,1,1
88,14,1.52170120575052,1,1
89,14,1.19958805043073,1,1
90,14,-2.05890426512279,1,1
91,14,-1.15662732028705,1,0
92,14,-0.304085271963615,1,0
93,14,1.89912736968198,1,1
94,14,0.141839870066516,0,1
95,14,0.0923232740268209,1,0
96,14,0.0988041281826466,1,0
97,14,0.592971270767441,1,1
98,14,1.27484242433872,1,1
99,14,1.00698981067853,1,1
100,14,-2.36182966438966,1,0
1,15,-2.10406016701808,1,1
2,15,-0.0844394715433643,1,0
3,15,0.756329418893765,0,0
4,15,-1.58071605182192,1,0
5,15,0.707245954901412,1,1
6,15,-1.04598767279121,1,0
7,15,0.259141334355496,1,0
8,15,-0.00168481801484885,1,0
9,15,-1.1755530761172,1,1
10,15,1.7446287628424,1,1
11,15,0.718274506554942,1,0
12,15,2.86214274756396,1,1
13,15,0.717986146751108,1,1
14,15,-0.329271870686812,1,0
15,15,-0.130479534484138,1,0
16,15,-0.547328149032133,1,0
17,15,-1.28176030084847,0,1
18,15,-2.17051157974568,1,0
19,15,0.000563215578913007,0,0
20,15,1.54400160892158,1,1
21,15,0.388594092073413,0,1
22,15,-0.314827946205171,1,0
23,15,0.790833341491719,0,0
24,15,0.18858559056274,1,0
25,15,0.584341932602842,1,1
26,15,0.514992388265937,1,0
27,15,-0.17023434635851,1,0
28,15,1.04120211544243,1,0
29,15,0.321152384880494,1,1
30,15,-1.55759253982208,1,0
31,15,0.626407794577016,1,1
32,15,1.97365008215243,1,1
33,15,0.303483261547269,1,1
34,15,1.98956325580343,1,1
35,15,0.48032604872191,0,0
36,15,0.545158174960211,1,0
37,15,-0.23264168238354,1,1
38,15,-2.05612468471865,0,0
39,15,-1.14736073872033,1,0
40,15,-0.18005167444172,1,0
41,15,-1.10031467271034,1,1
42,15,-1.56891365824098,1,0
43,15,-0.0483432112568491,1,0
44,15,-0.597890122244491,1,0
45,15,2.4173392818266,0,1
46,15,0.10958064066004,1,0
47,15,0.449952010308511,1,0
48,15,0.490773929763703,1,0
49,15,0.0502195365496767,1,1
50,15,0.654689287997935,1,0
51,15,0.531782683283305,1,0
52,15,0.770718609148346,1,1
53,15,0.993125665813756,1,1
54,15,1.04351009274177,1,0
55,15,0.0578237816269766,1,0
56,15,-1.26324582458704,1,0
57,15,-2.6536263152695,1,1
58,15,-0.449435058521964,1,0
59,15,-1.51740537616739,1,0
60,15,-0.318061192773509,1,0
61,15,-0.24265728854129,1,1
62,15,0.292740897389112,1,0
63,15,1.67191310731146,1,1
64,15,1.69791572339407,1,1
65,15,0.918673665047652,1,1
66,15,0.232314845586316,1,0
67,15,0.422208918824174,1,1
68,15,-0.0478647623686122,1,0
69,15,-1.59351257929988,1,1
70,15,1.9491258382975,1,1
71,15,1.1866645559439,1,1
72,15,1.1741501477948,1,0
73,15,-0.505839168284978,1,1
74,15,0.578258264907816,1,0
75,15,0.492192734204509,1,0
76,15,-1.5673045711637,1,0
77,15,-0.16801969781549,1,1
78,15,0.377606177645246,1,0
79,15,0.403096936709248,1,0
80,15,-0.627499363967518,1,0
81,15,1.88265879830795,1,1
82,15,1.8555483176834,1,1
83,15,0.696300671493303,1,0
84,15,-0.642203301330347,1,0
85,15,-0.937594986366264,0,1
86,15,-1.29941035593765,1,0
87,15,-0.654595628063766,1,0
88,15,-1.83822781198037,1,0
89,15,0.497553692161246,1,1
90,15,-1.46348125307325,1,0
91,15,-1.19816617058598,1,0
92,15,0.681103030348739,1,0
93,15,0.40761948320593,1,1
94,15,1.13831741291294,1,1
95,15,0.501722988799783,1,0
96,15,-0.0670427097681916,1,0
97,15,0.440053543479348,0,1
98,15,-1.52196112080371,1,0
99,15,0.109621659006559,0,0
100,15,0.189044548616711,1,0
1,16,0.781041199021309,1,0
2,16,-0.0465093112055673,1,0
3,16,0.0957659305814221,1,0
4,16,-1.33525786575587,1,1
5,16,0.548785906763871,1,1
6,16,-1.90524352442387,1,0
7,16,0.204274368167585,1,0
8,16,0.408038985917213,1,1
9,16,1.42675103863215,1,1
10,16,0.92527077217127,1,0
11,16,1.02432421695447,1,1
12,16,-1.79814212000501,1,1
13,16,1.6023218783602,0,1
14,16,-0.435433354565911,1,0
15,16,2.64712003801142,1,1
16,16,-0.673749331588665,1,1
17,16,-1.17881346835309,1,0
18,16,0.71355060508576,1,1
19,16,-0.0121010645702177,1,0
20,16,1.25986965199291,1,1
21,16,-0.476976798602349,1,0
22,16,-0.942721046710143,1,0
23,16,0.760675548441982,1,1
24,16,-0.249951423513271,0,1
25,16,1.07886319082688,1,1
26,16,0.642844233181312,1,1
27,16,-0.227594653880278,1,0
28,16,0.175949524373234,1,1
29,16,0.36861980927607,1,0
30,16,-1.16894944176609,0,0
31,16,-0.579432534850025,0,0
32,16,0.297339761067981,1,1
33,16,1.8524483219266,1,1
34,16,0.806713657497222,1,0
35,16,0.488187457988525,0,0
36,16,0.926501343556937,1,1
37,16,0.458309895141006,1,0
38,16,-0.651943358441331,1,0
39,16,1.21580446481486,1,1
40,16,-1.08650836185774,1,1
41,16,-0.975103711959236,1,0
42,16,0.313026312724249,1,0
43,16,1.69153299141249,1,1
44,16,-0.572387524709293,1,1
45,16,1.05126310270962,1,1
46,16,-0.181254777367646,1,0
47,16,0.4856470358289,0,0
48,16,-1.4359328198026,1,1
49,16,-1.06194105724982,1,0
50,16,1.89260664099439,1,1
51,16,0.0244906964688613,1,0
52,16,0.0678537246666581,1,1
53,16,-2.57241652175319,1,0
54,16,1.22029754835017,1,0
55,16,-0.133698950688569,1,0
56,16,0.454623064744706,1,1
57,16,0.361680394687964,1,0
58,16,0.391416788935288,0,0
59,16,-0.402028028070192,1,0
60,16,1.88499762685374,1,1
61,16,0.135789208790574,1,0
62,16,-0.169139109436975,1,0
63,16,1.62182543432759,1,1
64,16,-0.373015352170107,1,1
65,16,-1.34646402698381,1,0
66,16,-2.08868073915954,1,0
67,16,-0.101618342438391,1,0
68,16,-0.594396000802415,1,1
69,16,-0.215893075123934,1,0
70,16,0.0752599984630792,1,0
71,16,2.1669253902978,1,1
72,16,0.645404965401519,1,1
73,16,-0.197332650732912,1,0
74,16,1.27367758192325,1,1
75,16,-0.307339225196746,1,0
76,16,0.522021526862458,0,1
77,16,1.16263285107803,1,1
78,16,-0.0928488805379818,1,0
79,16,-1.90194818212262,1,0
80,16,-0.493266201603452,1,1
81,16,1.86369238711066,1,1
82,16,-0.212808995894539,0,0
83,16,1.13666002123292,0,0
84,16,0.442739450647041,1,1
85,16,0.0699044802717621,1,0
86,16,-2.62588313737603,1,0
87,16,0.716413833945887,1,0
88,16,-0.604611722160916,1,1
89,16,-0.370584497674043,1,0
90,16,-0.533668362189905,1,0
91,16,1.81218653480987,1,1
92,16,-1.19630906994616,1,1
93,16,-2.69176770525047,1,0
94,16,0.546513355631927,1,0
95,16,0.768926409093582,1,0
96,16,-0.186757799251065,1,1
97,16,-0.229359755418792,1,0
98,16,1.63018563465818,1,1
99,16,-2.16467144096662,1,0
100,16,-1.07777603746419,1,1
1,17,0.739114919951308,1,0
2,17,0.386608728066216,1,0
3,17,1.29639717227091,1,1
4,17,-0.803558357507768,0,0
5,17,-1.60262566858643,1,0
6,17,0.933250970552304,1,0
7,17,1.80608925390866,1,1
8,17,-0.0565036325646403,1,0
9,17,1.88591131889724,1,1
10,17,1.57838342842404,1,1
11,17,0.502284624314142,1,1
12,17,0.429914212555579,1,0
13,17,-1.26564552888479,1,0
14,17,2.23623233054553,1,1
15,17,0.331968377856512,1,1
16,17,-0.139282385567736,1,0
17,17,-0.734593825625815,1,0
18,17,-2.77759276392393,1,0
19,17,-0.322853958783463,1,1
20,17,-1.03558647376593,1,0
21,17,0.0547526501967002,1,0
22,17,1.54368491874942,1,1
23,17,0.964446254365306,1,1
24,17,-1.83230284878881,1,0
25,17,0.132961342686625,1,0
26,17,-1.03340203846113,1,0
27,17,-1.72828721339192,1,1
28,17,-1.15987103180553,0,0
29,17,-1.39344360096616,1,0
30,17,-1.00193144531418,1,0
31,17,1.34839194301861,0,1
32,17,-1.77583638741353,1,0
33,17,0.370374694188887,1,0
34,17,0.0419605863244238,1,0
35,17,-0.132750488298142,1,1
36,17,-0.0139420252131676,1,0
37,17,-0.366039300431897,1,0
38,17,-0.105173946166973,1,0
39,17,1.66024437713918,1,1
40,17,1.55507762193835,1,0
41,17,0.443204940808692,1,0
42,17,-0.43866672142978,1,0
43,17,1.20986845535591,1,1
44,17,-1.42292599485884,1,0
45,17,-0.0588976635320806,1,0
46,17,0.203736299198387,1,0
47,17,0.743010635466116,1,1
48,17,-0.377698933065141,1,0
49,17,2.37868017675574,1,1
50,17,-0.88793195704281,0,0
51,17,-1.03607624964215,1,1
52,17,2.36778642255211,1,1
53,17,0.561154039809826,1,0
54,17,-0.445940052101709,1,0
55,17,-0.934416511347304,0,1
56,17,0.479501557165675,1,0
57,17,0.236980549756448,1,0
58,17,-1.33940240798188,1,0
59,17,-0.10742903346503,1,1
60,17,0.577723123936115,1,0
61,17,0.45405688085794,1,0
62,17,-1.19032283130216,1,0
63,17,1.97320990296075,0,1
64,17,-1.07603748329362,1,0
65,17,0.193951163597338,1,0
66,17,1.08604038573532,0,1
67,17,0.0787259308042922,1,1
68,17,1.47018336363309,1,1
69,17,2.71433114529866,1,1
70,17,1.11634968433779,1,1
71,17,0.988758104016692,1,1
72,17,-1.02592732705569,1,0
73,17,1.69442588921929,0,1
74,17,-0.0438579329855956,1,0
75,17,0.40892433361665,1,1
76,17,0.115209478001697,1,0
77,17,-0.176403195772337,1,0
78,17,2.08171630036462,1,1
79,17,2.04906619307376,1,1
80,17,-0.84468882240796,1,0
81,17,-0.42258466192741,0,0
82,17,-4.29462067282811e-05,1,0
83,17,-1.22438899833902,1,1
84,17,0.616144909077322,1,0
85,17,0.592789088105364,0,0
86,17,1.35560461363218,1,0
